_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
136,136,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,09-07-2019 20:30,6.5
137,137,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,09-07-2019 21:30,7
138,138,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,09-07-2019 22:30,5
139,139,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,09-07-2019 23:30,2.5
140,140,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,14-07-2019 05:30,0.5
141,141,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,14-07-2019 07:30,1
142,142,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,14-07-2019 08:30,1
143,143,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,14-07-2019 09:30,0.5
144,144,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,14-07-2019 11:30,1
145,145,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,15-07-2019 00:30,1
146,146,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,15-07-2019 01:30,2
147,147,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,15-07-2019 02:30,1.5
148,148,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,15-07-2019 03:30,4
149,149,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,15-07-2019 04:30,1.5
150,150,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,15-07-2019 05:30,2
151,151,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,15-07-2019 08:30,0.5
152,152,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,15-07-2019 10:30,3
153,153,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,15-07-2019 11:30,0.5
154,154,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,15-07-2019 12:30,0.5
155,155,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,15-07-2019 16:30,3
156,156,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,15-07-2019 17:30,0.5
157,157,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,16-07-2019 03:30,0.5
158,158,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,16-07-2019 21:30,0.5
159,159,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,16-07-2019 22:30,0.5
160,160,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,17-07-2019 07:30,0.5
161,161,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,18-07-2019 15:30,1.5
162,162,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,18-07-2019 16:30,2
163,163,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,18-07-2019 17:30,0.5
164,164,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,19-07-2019 16:30,2
165,165,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,19-07-2019 17:30,0.5
166,166,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,19-07-2019 22:30,0.5
167,167,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,19-07-2019 23:30,1
168,168,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,20-07-2019 00:30,5
169,169,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,20-07-2019 01:30,0.5
170,170,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,20-07-2019 23:30,3
171,171,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,21-07-2019 00:30,2
172,172,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,21-07-2019 01:30,0.5
173,173,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,21-07-2019 03:30,0.5
174,174,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,21-07-2019 07:30,0.5
175,175,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,22-07-2019 00:30,0.5
176,176,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,22-07-2019 21:30,0.5
177,177,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,22-07-2019 23:30,0.5
178,178,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 00:30,1
179,179,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 01:30,0.5
180,180,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 03:30,0.5
181,181,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 04:30,0.5
182,182,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 05:30,1.5
183,183,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 06:30,5.5
184,184,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 07:30,5.5
185,185,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 08:30,2
186,186,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 09:30,0.5
187,187,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 12:30,0.5
188,188,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 14:30,0.5
189,189,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 17:30,1
190,190,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 20:30,6.5
191,191,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 21:30,1
192,192,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 22:30,3
193,193,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,23-07-2019 23:30,4
194,194,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,24-07-2019 00:30,1
195,195,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,24-07-2019 01:30,5.5
196,196,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,24-07-2019 02:30,4.5
197,197,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,24-07-2019 03:30,0.5
198,198,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,27-07-2019 05:30,0.5
199,199,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,27-07-2019 17:30,2.5
200,200,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,27-07-2019 18:30,3.5
201,201,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,27-07-2019 19:30,4
202,202,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,27-07-2019 20:30,3
203,203,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,27-07-2019 21:30,3.5
204,204,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,27-07-2019 22:30,4.5
205,205,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,27-07-2019 23:30,3.5
206,206,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,28-07-2019 00:30,6
207,207,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,28-07-2019 01:30,0.5
208,208,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,28-07-2019 02:30,0.5
209,209,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,28-07-2019 09:30,0.5
210,210,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,28-07-2019 22:30,0.5
211,211,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,28-07-2019 23:30,0.5
212,212,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,29-07-2019 00:30,2
213,213,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,29-07-2019 01:30,1
214,214,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,29-07-2019 02:30,1.5
215,215,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,29-07-2019 03:30,0.5
216,216,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,29-07-2019 04:30,1
217,217,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,01-08-2019 15:30,1.5
218,218,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,01-08-2019 19:30,12
219,219,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,01-08-2019 20:30,4
220,220,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,01-08-2019 21:30,5
221,221,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,01-08-2019 22:30,5
222,222,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,01-08-2019 23:30,2.5
223,223,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,02-08-2019 00:30,1
224,224,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,02-08-2019 02:30,3.5
225,225,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,02-08-2019 03:30,5
226,226,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,02-08-2019 04:30,5.5
227,227,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,02-08-2019 05:30,0.5
228,228,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,02-08-2019 09:30,0.5
229,229,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,03-08-2019 02:30,3.5
230,230,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,03-08-2019 03:30,1
231,231,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,03-08-2019 04:30,3
232,232,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,03-08-2019 05:30,2.5
233,233,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,03-08-2019 06:30,3
234,234,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,03-08-2019 07:30,0.5
235,235,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,03-08-2019 14:30,2.5
236,236,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,03-08-2019 15:30,4
237,237,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,03-08-2019 16:30,1
238,238,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,03-08-2019 17:30,0.5
239,239,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,03-08-2019 18:30,0.5
240,240,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,04-08-2019 06:30,0.5
241,241,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,04-08-2019 20:30,18
242,242,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,04-08-2019 21:30,7.5
243,243,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,04-08-2019 22:30,1
244,244,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,04-08-2019 23:30,0.5
245,245,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,05-08-2019 00:30,1
246,246,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,05-08-2019 01:30,0.5
247,247,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,05-08-2019 04:30,6.5
248,248,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,05-08-2019 06:30,0.5
249,249,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,06-08-2019 19:30,1
250,250,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,06-08-2019 20:30,1
251,251,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,06-08-2019 21:30,10
252,252,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,06-08-2019 22:30,4
253,253,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,06-08-2019 23:30,0.5
254,254,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 00:30,0.5
255,255,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 05:30,15
256,256,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 06:30,12
257,257,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 07:30,0.5
258,258,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 09:30,0.5
259,259,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 14:30,1
260,260,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 15:30,3
261,261,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 16:30,3.5
262,262,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 17:30,1
263,263,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 18:30,0.5
264,264,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 19:30,4
265,265,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 20:30,6
266,266,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 21:30,1
267,267,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,07-08-2019 23:30,2
268,268,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,08-08-2019 00:30,5.5
269,269,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,08-08-2019 01:30,0.5
270,270,Dentam,CWC,11,Sikkim,742,SORENG,-,-,-,Brahmaputra,Brahmaputra,Teesta,Rangit,Kalez Khola,Kalez Khola,27.26333333,88.13027778,08-08-2019 02:30,0.5
